795.661	38410	0.025286373	795.673	16280	0.027943701	1.127943701	795.661	12240	0.01928774	2.21928774				
795.673	39090	0.025734036	795.685	16390	0.028132509	1.128132509	795.673	12260	0.019319256	2.219319256				
795.685	39790	0.026194865	795.698	16510	0.028338483	1.128338483	795.685	12280	0.019350772	2.219350772				
795.698	40510	0.026668861	795.71	16630	0.028544456	1.128544456	795.698	12300	0.019382288	2.219382288				
795.71	41250	0.027156024	795.722	16760	0.028767594	1.128767594	795.71	12330	0.019429562	2.219429562				
795.722	42010	0.027656353	795.735	16900	0.029007896	1.129007896	795.722	12350	0.019461078	2.219461078				
795.735	42780	0.028163265	795.747	17040	0.029248198	1.129248198	795.735	12380	0.019508352	2.219508352				
795.747	43570	0.028683344	795.76	17190	0.029505664	1.129505664	795.747	12400	0.019539868	2.219539868				
795.76	44370	0.029210007	795.772	17340	0.029763131	1.129763131	795.76	12430	0.019587142	2.219587142				
795.772	45190	0.029749835	795.784	17490	0.030020597	1.130020597	795.772	12450	0.019618657	2.219618657				
795.784	46030	0.030302831	795.797	17640	0.030278064	1.130278064	795.784	12480	0.019665931	2.219665931				
795.797	46890	0.030868993	795.809	17790	0.03053553	1.13053553	795.797	12510	0.019713205	2.219713205				
795.809	47780	0.031454905	795.821	17930	0.030775832	1.130775832	795.809	12530	0.019744721	2.219744721				
795.821	48720	0.032073733	795.834	18060	0.03099897	1.13099897	795.821	12560	0.019791995	2.219791995				
795.834	49700	0.032718894	795.846	18190	0.031222108	1.131222108	795.834	12590	0.019839269	2.219839269				
795.846	50740	0.033403555	795.858	18310	0.031428081	1.131428081	795.846	12620	0.019886543	2.219886543				
795.858	51870	0.034147465	795.871	18420	0.03161689	1.13161689	795.858	12650	0.019933817	2.219933817				
795.871	53090	0.034950625	795.883	18510	0.03177137	1.13177137	795.871	12680	0.01998109	2.21998109				
795.883	54420	0.035826201	795.895	18590	0.031908685	1.131908685	795.883	12700	0.020012606	2.220012606				
795.895	55890	0.036793943	795.908	18660	0.032028836	1.132028836	795.895	12720	0.020044122	2.220044122				
795.908	57510	0.037860434	795.92	18710	0.032114658	1.132114658	795.908	12750	0.020091396	2.220091396				
795.92	59310	0.039045425	795.932	18750	0.032183316	1.132183316	795.92	12760	0.020107154	2.220107154				
795.932	61310	0.04036208	795.945	18770	0.032217645	1.132217645	795.932	12780	0.02013867	2.22013867				
795.945	63530	0.041823568	795.957	18780	0.032234809	1.132234809	795.945	12790	0.020154428	2.220154428				
795.957	65980	0.043436471	795.969	18780	0.032234809	1.132234809	795.957	12790	0.020154428	2.220154428				
795.969	68690	0.04522054	795.982	18770	0.032217645	1.132217645	795.969	12790	0.020154428	2.220154428				
795.982	71660	0.047175774	795.994	18750	0.032183316	1.132183316	795.982	12780	0.02013867	2.22013867				
795.994	74910	0.049315339	796.006	18710	0.032114658	1.132114658	795.994	12770	0.020122912	2.220122912				
796.006	78430	0.051632653	796.019	18680	0.032063165	1.132063165	796.006	12750	0.020091396	2.220091396				
796.019	82230	0.054134299	796.031	18630	0.031977343	1.131977343	796.019	12720	0.020044122	2.220044122				
796.031	86310	0.056820276	796.043	18590	0.031908685	1.131908685	796.031	12690	0.019996848	2.219996848				
796.043	90640	0.059670836	796.056	18540	0.031822863	1.131822863	796.043	12650	0.019933817	2.219933817				
796.056	95210	0.062679394	796.068	18490	0.031737041	1.131737041	796.056	12600	0.019855027	2.219855027				
796.068	99990	0.065826201	796.08	18450	0.031668383	1.131668383	796.068	12550	0.019776237	2.219776237				
796.08	105000	0.069124424	796.093	18410	0.031599725	1.131599725	796.08	12500	0.019697447	2.219697447				
796.093	110100	0.072481896	796.105	18370	0.031531068	1.131531068	796.093	12440	0.019602899	2.219602899				
796.105	115300	0.075905201	796.117	18340	0.031479574	1.131479574	796.105	12380	0.019508352	2.219508352				
796.117	120600	0.079394338	796.13	18320	0.031445245	1.131445245	796.117	12310	0.019398046	2.219398046				
796.13	125800	0.082817643	796.142	18310	0.031428081	1.131428081	796.13	12250	0.019303498	2.219303498				
796.142	131000	0.086240948	796.154	18300	0.031410917	1.131410917	796.142	12180	0.019193193	2.219193193				
796.154	136200	0.089664253	796.167	18300	0.031410917	1.131410917	796.154	12120	0.019098645	2.219098645				
796.167	141100	0.092890059	796.179	18310	0.031428081	1.131428081	796.167	12060	0.019004097	2.219004097				
796.179	145800	0.0959842	796.191	18320	0.031445245	1.131445245	796.179	12010	0.018925307	2.218925307				
796.191	150200	0.098880843	796.204	18340	0.031479574	1.131479574	796.191	11950	0.01883076	2.21883076				
796.204	154300	0.101579987	796.216	18370	0.031531068	1.131531068	796.204	11910	0.018767728	2.218767728				
796.216	157900	0.103949967	796.229	18400	0.031582561	1.131582561	796.216	11870	0.018704696	2.218704696				
796.229	161100	0.106056616	796.241	18430	0.031634054	1.131634054	796.229	11840	0.018657422	2.218657422				
796.241	163900	0.107899934	796.253	18470	0.031702712	1.131702712	796.241	11810	0.018610148	2.218610148				
796.253	166000	0.109282423	796.266	18510	0.03177137	1.13177137	796.253	11790	0.018578632	2.218578632				
796.266	167700	0.11040158	796.278	18550	0.031840027	1.131840027	796.266	11780	0.018562874	2.218562874				
796.278	168700	0.111059908	796.29	18590	0.031908685	1.131908685	796.278	11780	0.018562874	2.218562874				
796.29	169100	0.111323239	796.303	18630	0.031977343	1.131977343	796.29	11780	0.018562874	2.218562874				
796.303	169000	0.111257406	796.315	18670	0.032046001	1.132046001	796.303	11790	0.018578632	2.218578632				
796.315	168200	0.110730744	796.327	18710	0.032114658	1.132114658	796.315	11810	0.018610148	2.218610148				
796.327	166800	0.109809085	796.34	18740	0.032166152	1.132166152	796.327	11830	0.018641664	2.218641664				
796.34	164900	0.108558262	796.352	18780	0.032234809	1.132234809	796.34	11850	0.01867318	2.21867318				
796.352	162400	0.106912442	796.364	18810	0.032286303	1.132286303	796.352	11880	0.018720454	2.218720454				
796.364	159300	0.104871626	796.377	18840	0.032337796	1.132337796	796.364	11910	0.018767728	2.218767728				
796.377	155800	0.102567479	796.389	18860	0.032372125	1.132372125	796.377	11930	0.018799244	2.218799244				
796.389	151900	0.1	796.401	18890	0.032423618	1.132423618	796.389	11960	0.018846517	2.218846517				
796.401	147600	0.09716919	796.414	18910	0.032457947	1.132457947	796.401	11990	0.018893791	2.218893791				
796.414	142900	0.094075049	796.426	18930	0.032492276	1.132492276	796.414	12010	0.018925307	2.218925307				
796.426	138000	0.090849243	796.438	18940	0.03250944	1.13250944	796.426	12030	0.018956823	2.218956823				
796.438	132800	0.087425938	796.451	18960	0.032543769	1.132543769	796.438	12040	0.018972581	2.218972581				
796.451	127500	0.083936801	796.463	18970	0.032560934	1.132560934	796.451	12040	0.018972581	2.218972581				
796.463	122000	0.080315997	796.475	18990	0.032595263	1.132595263	796.463	12040	0.018972581	2.218972581				
796.475	116500	0.076695194	796.488	19000	0.032612427	1.132612427	796.475	12030	0.018956823	2.218956823				
796.488	111000	0.073074391	796.5	19020	0.032646756	1.132646756	796.488	12020	0.018941065	2.218941065				
796.5	105600	0.069519421	796.512	19030	0.03266392	1.13266392	796.5	12000	0.018909549	2.218909549				
796.512	100200	0.06596445	796.525	19050	0.032698249	1.132698249	796.512	11970	0.018862275	2.218862275				
796.525	94990	0.062534562	796.537	19060	0.032715414	1.132715414	796.525	11930	0.018799244	2.218799244				
796.537	89910	0.059190257	796.549	19080	0.032749743	1.132749743	796.537	11890	0.018736212	2.218736212				
796.549	85040	0.0559842	796.562	19110	0.032801236	1.132801236	796.549	11840	0.018657422	2.218657422				
796.562	80390	0.052922976	796.574	19130	0.032835565	1.132835565	796.562	11790	0.018578632	2.218578632				
796.574	75980	0.05001975	796.587	19160	0.032887058	1.132887058	796.574	11740	0.018499842	2.218499842				
796.587	71840	0.047294273	796.599	19180	0.032921387	1.132921387	796.587	11680	0.018405295	2.218405295				
796.599	67960	0.044739961	796.611	19220	0.032990045	1.132990045	796.599	11620	0.018310747	2.218310747				
796.611	64370	0.042376564	796.624	19250	0.033041538	1.133041538	796.611	11570	0.018231957	2.218231957				
796.624	61050	0.040190915	796.636	19290	0.033110196	1.133110196	796.624	11520	0.018153167	2.218153167				
796.636	58020	0.038196182	796.648	19330	0.033178853	1.133178853	796.636	11470	0.018074378	2.218074378				
796.648	55260	0.036379197	796.661	19370	0.033247511	1.133247511	796.648	11420	0.017995588	2.217995588				
796.661	52760	0.034733377	796.673	19410	0.033316169	1.133316169	796.661	11380	0.017932556	2.217932556				
796.673	50510	0.03325214	796.685	19460	0.033401991	1.133401991	796.673	11350	0.017885282	2.217885282				
796.685	48510	0.031935484	796.698	19510	0.033487813	1.133487813	796.685	11320	0.017838008	2.217838008				
796.698	46740	0.030770244	796.71	19560	0.033573635	1.133573635	796.698	11300	0.017806492	2.217806492				
796.71	45170	0.029736669	796.722	19610	0.033659458	1.133659458	796.71	11290	0.017790734	2.217790734				
796.722	43800	0.02883476	796.735	19660	0.03374528	1.13374528	796.722	11290	0.017790734	2.217790734				
796.735	42600	0.028044766	796.747	19710	0.033831102	1.133831102	796.735	11290	0.017790734	2.217790734				
796.747	41560	0.027360105	796.759	19770	0.033934089	1.133934089	796.747	11300	0.017806492	2.217806492				
796.759	40650	0.026761027	796.772	19830	0.034037075	1.134037075	796.759	11310	0.01782225	2.21782225				
796.772	39880	0.026254115	796.784	19880	0.034122897	1.134122897	796.772	11330	0.017853766	2.217853766				
796.784	39200	0.025806452	796.796	19940	0.034225884	1.134225884	796.784	11360	0.01790104	2.21790104				
796.796	38620	0.025424621	796.809	20000	0.034328871	1.134328871	796.796	11390	0.017948314	2.217948314				
796.809	38110	0.025088874	796.821	20070	0.034449022	1.134449022	796.809	11430	0.018011346	2.218011346				
