795.192	13050	0.022399588	795.192	13390	0.023130074	1.123130074	795.192	13870	0.024968497	2.224968497	795.192	13300	0.024799552	3.324799552	795.192	13640	0.026459748	4.426459748	795.192	15170	0.030870981	5.530870981	795.192	15380	0.031413399	6.631413399	795.192	12780	0.030530339	7.730530339	795.192	13040	0.027893048	8.827893048	795.192	8932	0.020952381	9.920952381
795.204	13090	0.022468246	795.204	13440	0.023216445	1.123216445	795.204	13900	0.025022502	2.225022502	795.204	13330	0.024855491	3.324855491	795.204	13700	0.02657614	4.42657614	795.204	15230	0.030993081	5.530993081	795.204	15450	0.031556373	6.631556373	795.204	12810	0.030602007	7.730602007	795.204	13090	0.028	8.828	795.204	8937	0.02096411	9.92096411
795.217	13130	0.022536904	795.217	13490	0.023302816	1.123302816	795.217	13930	0.025076508	2.225076508	795.217	13380	0.024948723	3.324948723	795.217	13750	0.026673133	4.426673133	795.217	15290	0.031115181	5.531115181	795.217	15520	0.031699346	6.631699346	795.217	12850	0.030697563	7.730697563	795.217	13150	0.028128342	8.828128342	795.217	8941	0.020973493	9.920973493
795.229	13190	0.02263989	795.229	13540	0.023389186	1.123389186	795.229	13980	0.025166517	2.225166517	795.229	13430	0.025041954	3.325041954	795.229	13800	0.026770126	4.426770126	795.229	15350	0.031237281	5.531237281	795.229	15590	0.03184232	6.63184232	795.229	12900	0.030817009	7.730817009	795.229	13210	0.028256684	8.828256684	795.229	8947	0.020987567	9.920987567
795.241	13250	0.022742877	795.241	13600	0.023492831	1.123492831	795.241	14020	0.025238524	2.225238524	795.241	13490	0.025153832	3.325153832	795.241	13840	0.026847721	4.426847721	795.241	15420	0.031379731	5.531379731	795.241	15660	0.031985294	6.631985294	795.241	12950	0.030936455	7.730936455	795.241	13280	0.028406417	8.828406417	795.241	8953	0.021001642	9.921001642
795.254	13320	0.022863028	795.254	13670	0.02361375	1.12361375	795.254	14080	0.025346535	2.225346535	795.254	13560	0.025284356	3.325284356	795.254	13890	0.026944714	4.426944714	795.254	15490	0.031522182	5.531522182	795.254	15740	0.032148693	6.632148693	795.254	13010	0.03107979	7.73107979	795.254	13350	0.02855615	8.82855615	795.254	8959	0.021015717	9.921015717
795.266	13400	0.023000343	795.266	13740	0.023734669	1.123734669	795.266	14150	0.025472547	2.225472547	795.266	13630	0.02541488	3.32541488	795.266	13930	0.027022308	4.427022308	795.266	15560	0.031664632	5.531664632	795.266	15810	0.032291667	6.632291667	795.266	13070	0.031223125	7.731223125	795.266	13430	0.028727273	8.828727273	795.266	8966	0.021032137	9.921032137
795.278	13490	0.023154823	795.278	13810	0.023855588	1.123855588	795.278	14230	0.025616562	2.225616562	795.278	13710	0.02556405	3.32556405	795.278	13980	0.027119302	4.427119302	795.278	15640	0.031827432	5.531827432	795.278	15890	0.032455065	6.632455065	795.278	13130	0.03136646	7.73136646	795.278	13510	0.028898396	8.828898396	795.278	8973	0.021048557	9.921048557
795.291	13580	0.023309303	795.291	13890	0.023993781	1.123993781	795.291	14310	0.025760576	2.225760576	795.291	13800	0.025731866	3.325731866	795.291	14020	0.027196896	4.427196896	795.291	15720	0.031990232	5.531990232	795.291	15970	0.032618464	6.632618464	795.291	13200	0.031533684	7.731533684	795.291	13580	0.029048128	8.829048128	795.291	8981	0.021067323	9.921067323
795.303	13670	0.023463783	795.303	13970	0.024131974	1.124131974	795.303	14400	0.025922592	2.225922592	795.303	13900	0.025918329	3.325918329	795.303	14070	0.027293889	4.427293889	795.303	15800	0.032153032	5.532153032	795.303	16050	0.032781863	6.632781863	795.303	13270	0.031700908	7.731700908	795.303	13660	0.029219251	8.829219251	795.303	8990	0.021088435	9.921088435
795.315	13770	0.023635427	795.315	14050	0.024270168	1.124270168	795.315	14510	0.026120612	2.226120612	795.315	13990	0.026086146	3.326086146	795.315	14130	0.027410281	4.427410281	795.315	15890	0.032336182	5.532336182	795.315	16130	0.032945261	6.632945261	795.315	13340	0.031868132	7.731868132	795.315	13740	0.029390374	8.829390374	795.315	8999	0.021109547	9.921109547
795.328	13880	0.023824236	795.328	14140	0.024425635	1.124425635	795.328	14610	0.02630063	2.22630063	795.328	14100	0.026291255	3.326291255	795.328	14190	0.027526673	4.427526673	795.328	15980	0.032519333	5.532519333	795.328	16210	0.03310866	6.63310866	795.328	13410	0.032035356	7.732035356	795.328	13810	0.029540107	8.829540107	795.328	9008	0.021130659	9.921130659
